Id,Name,Duration,CalcPrio,LastRunPrevious,LastResults,Verdict,Cycle,CommitMessage,LastFiles,Project,DataSource,ImageTag,CommitSHA,TestType
1228,org.traccar.test.IntegrationTest183#testIntegrationCase,10.400s,0,2016-10-03 18:10,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File183.java', 'src/test/java/traccar/test/IntegrationTest183.java', 'src/main/java/traccar/util/Helper183.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Integration
1229,org.traccar.test.IntegrationTest190#testIntegrationCase,4.900s,0,2016-10-03 18:10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File190.java', 'src/test/java/traccar/test/IntegrationTest190.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Integration
1230,org.traccar.test.IntegrationTest197#testIntegrationCase,5.040s,0,2016-10-03 18:10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File197.java', 'src/test/java/traccar/test/IntegrationTest197.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Integration
1231,org.traccar.test.IntegrationTest204#testIntegrationCase,5.180s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File204.java', 'src/test/java/traccar/test/IntegrationTest204.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Integration
1232,org.traccar.test.PerformanceTest003#testPerformanceCase,3.160s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File3.java', 'src/test/java/traccar/test/PerformanceTest003.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1233,org.traccar.test.PerformanceTest010#testPerformanceCase,3.300s,0,2016-10-03 18:10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File10.java', 'src/test/java/traccar/test/PerformanceTest010.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1234,org.traccar.test.PerformanceTest017#testPerformanceCase,3.440s,0,2016-10-03 18:10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File17.java', 'src/test/java/traccar/test/PerformanceTest017.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1235,org.traccar.test.PerformanceTest024#testPerformanceCase,3.580s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File24.java', 'src/test/java/traccar/test/PerformanceTest024.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1236,org.traccar.test.PerformanceTest031#testPerformanceCase,3.720s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File31.java', 'src/test/java/traccar/test/PerformanceTest031.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1237,org.traccar.test.PerformanceTest038#testPerformanceCase,5.150s,0,2016-10-03 18:10,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File38.java', 'src/test/java/traccar/test/PerformanceTest038.java', 'src/main/java/traccar/util/Helper38.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1238,org.traccar.test.PerformanceTest045#testPerformanceCase,4.000s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File45.java', 'src/test/java/traccar/test/PerformanceTest045.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1239,org.traccar.test.PerformanceTest052#testPerformanceCase,4.140s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File52.java', 'src/test/java/traccar/test/PerformanceTest052.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1240,org.traccar.test.PerformanceTest059#testPerformanceCase,4.280s,0,2016-10-03 18:10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File59.java', 'src/test/java/traccar/test/PerformanceTest059.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1241,org.traccar.test.PerformanceTest066#testPerformanceCase,4.420s,0,2016-10-03 18:10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File66.java', 'src/test/java/traccar/test/PerformanceTest066.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1242,org.traccar.test.PerformanceTest073#testPerformanceCase,6.900s,0,2016-10-03 18:10,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File73.java', 'src/test/java/traccar/test/PerformanceTest073.java', 'src/main/java/traccar/util/Helper73.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1243,org.traccar.test.PerformanceTest080#testPerformanceCase,7.250s,0,2016-10-03 18:10,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File80.java', 'src/test/java/traccar/test/PerformanceTest080.java', 'src/main/java/traccar/util/Helper80.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1244,org.traccar.test.PerformanceTest087#testPerformanceCase,4.840s,0,2016-10-03 18:10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File87.java', 'src/test/java/traccar/test/PerformanceTest087.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1245,org.traccar.test.PerformanceTest094#testPerformanceCase,4.980s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File94.java', 'src/test/java/traccar/test/PerformanceTest094.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1246,org.traccar.test.PerformanceTest101#testPerformanceCase,5.120s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File101.java', 'src/test/java/traccar/test/PerformanceTest101.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1247,org.traccar.test.PerformanceTest108#testPerformanceCase,5.260s,0,2016-10-03 18:10,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File108.java', 'src/test/java/traccar/test/PerformanceTest108.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1248,org.traccar.test.PerformanceTest115#testPerformanceCase,5.400s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File115.java', 'src/test/java/traccar/test/PerformanceTest115.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1249,org.traccar.test.PerformanceTest122#testPerformanceCase,9.350s,0,2016-10-03 18:10,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File122.java', 'src/test/java/traccar/test/PerformanceTest122.java', 'src/main/java/traccar/util/Helper122.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1250,org.traccar.test.PerformanceTest129#testPerformanceCase,9.700s,0,2016-10-03 18:10,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File129.java', 'src/test/java/traccar/test/PerformanceTest129.java', 'src/main/java/traccar/util/Helper129.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1251,org.traccar.test.PerformanceTest136#testPerformanceCase,5.820s,0,2016-10-03 18:10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File136.java', 'src/test/java/traccar/test/PerformanceTest136.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1252,org.traccar.test.PerformanceTest143#testPerformanceCase,10.400s,0,2016-10-03 18:10,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File143.java', 'src/test/java/traccar/test/PerformanceTest143.java', 'src/main/java/traccar/util/Helper143.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1253,org.traccar.test.PerformanceTest150#testPerformanceCase,10.750s,0,2016-10-03 18:10,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,17,Update Smokey protocol,"['src/main/java/traccar/core/File150.java', 'src/test/java/traccar/test/PerformanceTest150.java', 'src/main/java/traccar/util/Helper150.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1254,org.traccar.test.PerformanceTest157#testPerformanceCase,6.240s,0,2016-10-03 18:10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File157.java', 'src/test/java/traccar/test/PerformanceTest157.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1255,org.traccar.test.PerformanceTest164#testPerformanceCase,6.380s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File164.java', 'src/test/java/traccar/test/PerformanceTest164.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1256,org.traccar.test.PerformanceTest171#testPerformanceCase,6.520s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File171.java', 'src/test/java/traccar/test/PerformanceTest171.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1257,org.traccar.test.PerformanceTest178#testPerformanceCase,6.660s,0,2016-10-03 18:10,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File178.java', 'src/test/java/traccar/test/PerformanceTest178.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1258,org.traccar.test.PerformanceTest185#testPerformanceCase,6.800s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File185.java', 'src/test/java/traccar/test/PerformanceTest185.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1259,org.traccar.test.PerformanceTest192#testPerformanceCase,6.940s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File192.java', 'src/test/java/traccar/test/PerformanceTest192.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1260,org.traccar.test.PerformanceTest199#testPerformanceCase,7.080s,0,2016-10-03 18:10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File199.java', 'src/test/java/traccar/test/PerformanceTest199.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1261,org.traccar.test.PerformanceTest206#testPerformanceCase,7.220s,0,2016-10-03 18:10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File206.java', 'src/test/java/traccar/test/PerformanceTest206.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Performance
1262,org.traccar.test.RegressionTest004#testRegressionCase,0.180s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File4.java', 'src/test/java/traccar/test/RegressionTest004.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1263,org.traccar.test.RegressionTest011#testRegressionCase,0.320s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File11.java', 'src/test/java/traccar/test/RegressionTest011.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1264,org.traccar.test.RegressionTest018#testRegressionCase,0.460s,0,2016-10-03 18:10,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File18.java', 'src/test/java/traccar/test/RegressionTest018.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1265,org.traccar.test.RegressionTest025#testRegressionCase,0.600s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File25.java', 'src/test/java/traccar/test/RegressionTest025.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1266,org.traccar.test.RegressionTest032#testRegressionCase,0.740s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File32.java', 'src/test/java/traccar/test/RegressionTest032.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1267,org.traccar.test.RegressionTest039#testRegressionCase,0.880s,0,2016-10-03 18:10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File39.java', 'src/test/java/traccar/test/RegressionTest039.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1268,org.traccar.test.RegressionTest046#testRegressionCase,1.020s,0,2016-10-03 18:10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File46.java', 'src/test/java/traccar/test/RegressionTest046.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1269,org.traccar.test.RegressionTest053#testRegressionCase,1.160s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File53.java', 'src/test/java/traccar/test/RegressionTest053.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1270,org.traccar.test.RegressionTest060#testRegressionCase,1.300s,0,2016-10-03 18:10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File60.java', 'src/test/java/traccar/test/RegressionTest060.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1271,org.traccar.test.RegressionTest067#testRegressionCase,1.440s,0,2016-10-03 18:10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File67.java', 'src/test/java/traccar/test/RegressionTest067.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1272,org.traccar.test.RegressionTest074#testRegressionCase,1.580s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File74.java', 'src/test/java/traccar/test/RegressionTest074.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1273,org.traccar.test.RegressionTest081#testRegressionCase,1.720s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File81.java', 'src/test/java/traccar/test/RegressionTest081.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1274,org.traccar.test.RegressionTest088#testRegressionCase,1.860s,0,2016-10-03 18:10,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File88.java', 'src/test/java/traccar/test/RegressionTest088.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1275,org.traccar.test.RegressionTest095#testRegressionCase,2.000s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File95.java', 'src/test/java/traccar/test/RegressionTest095.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1276,org.traccar.test.RegressionTest102#testRegressionCase,2.140s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File102.java', 'src/test/java/traccar/test/RegressionTest102.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1277,org.traccar.test.RegressionTest109#testRegressionCase,2.280s,0,2016-10-03 18:10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File109.java', 'src/test/java/traccar/test/RegressionTest109.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1278,org.traccar.test.RegressionTest116#testRegressionCase,2.420s,0,2016-10-03 18:10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File116.java', 'src/test/java/traccar/test/RegressionTest116.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1279,org.traccar.test.RegressionTest123#testRegressionCase,2.560s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File123.java', 'src/test/java/traccar/test/RegressionTest123.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1280,org.traccar.test.RegressionTest130#testRegressionCase,2.700s,0,2016-10-03 18:10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File130.java', 'src/test/java/traccar/test/RegressionTest130.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1281,org.traccar.test.RegressionTest137#testRegressionCase,2.840s,0,2016-10-03 18:10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File137.java', 'src/test/java/traccar/test/RegressionTest137.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1282,org.traccar.test.RegressionTest144#testRegressionCase,2.980s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File144.java', 'src/test/java/traccar/test/RegressionTest144.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
1283,org.traccar.test.RegressionTest151#testRegressionCase,3.120s,0,2016-10-03 18:10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,17,Update Smokey protocol,"['src/main/java/traccar/core/File151.java', 'src/test/java/traccar/test/RegressionTest151.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-164820093,34b614e16714090a0b09de6defa91deab882beda,Regression
